ph_model,nhid,ctxt,layers,ptdecay,ftdecay,ins,gscale,decode_acc
xwbir,500,4,1,0.001,0.002,-4.0,1.0,66.92
xwbir,500,4,1,0.001,0.002,-4.0,4.0,68.44
xwbir,500,4,1,0.001,0.002,-4.0,8.0,64.99
xwbir,500,4,1,0.001,0.002,-4.0,16.0,54.30
xwbir,500,4,1,0.001,0.002,-8.0,4.0,66.46
xwbir,500,4,1,0.001,0.002,-16.0,4.0,62.38
xwbir,500,4,1,0.001,0.003,0.0,4.0,70.18
xwbir,500,4,1,0.001,0.003,-2.0,4.0,69.41
xwbir,500,4,1,0.001,0.003,-1.0,4.0,69.70
xwbir,500,4,1,0.001,0.003,-4.0,0.0,64.85
xwbir,500,4,1,0.001,0.003,-4.0,2.0,68.50
xwbir,500,4,1,0.001,0.003,-4.0,1.0,66.83
xwbir,500,4,1,0.001,0.003,-4.0,4.0,68.42
xwbir,500,4,1,0.001,0.003,-4.0,8.0,64.84
xwbir,500,4,1,0.001,0.003,-4.0,16.0,54.19
xwbir,500,4,1,0.001,0.003,-8.0,4.0,66.45
xwbir,500,4,1,0.001,0.003,-16.0,4.0,62.30
xwbir,500,4,1,0.001,0.01,0.0,4.0,69.84
xwbir,500,4,1,0.001,0.01,-2.0,4.0,69.12
xwbir,500,4,1,0.001,0.01,-1.0,4.0,69.63
xwbir,500,4,1,0.001,0.01,-4.0,0.0,64.93
xwbir,500,4,1,0.001,0.01,-4.0,2.0,68.18
xwbir,500,4,1,0.001,0.01,-4.0,1.0,66.52
xwbir,500,4,1,0.001,0.01,-4.0,4.0,68.08
xwbir,500,4,1,0.001,0.01,-4.0,8.0,64.39
xwbir,500,4,1,0.001,0.01,-4.0,16.0,53.28
xwbir,500,4,1,0.001,0.01,-8.0,4.0,66.12
xwbir,500,4,1,0.001,0.01,-16.0,4.0,61.36
xwbir,500,4,1,0.001,0.00001,0.0,4.0,70.12
xwbir,500,4,1,0.001,0.00001,-2.0,4.0,69.47
xwbir,500,4,1,0.001,0.00001,-1.0,4.0,69.81
xwbir,500,4,1,0.001,0.00001,-4.0,0.0,64.81
xwbir,500,4,1,0.001,0.00001,-4.0,2.0,68.64
xwbir,500,4,1,0.001,0.00001,-4.0,1.0,66.91
xwbir,500,4,1,0.001,0.00001,-4.0,4.0,68.53
xwbir,500,4,1,0.001,0.00001,-4.0,8.0,65.13
xwbir,500,4,1,0.001,0.00001,-4.0,16.0,54.56
xwbir,500,4,1,0.001,0.00001,-8.0,4.0,66.63
xwbir,500,4,1,0.001,0.00001,-16.0,4.0,62.54
xwbir,500,4,1,0.001,0.1,0.0,4.0,67.23
xwbir,500,4,1,0.001,0.1,-2.0,4.0,66.49
xwbir,500,4,1,0.001,0.1,-1.0,4.0,66.89
xwbir,500,4,1,0.001,0.1,-4.0,0.0,63.11
xwbir,500,4,1,0.001,0.1,-4.0,2.0,65.94
xwbir,500,4,1,0.001,0.1,-4.0,1.0,63.99
xwbir,500,4,1,0.001,0.1,-4.0,4.0,65.30
xwbir,500,4,1,0.001,0.1,-4.0,8.0,60.31
xwbir,500,4,1,0.001,0.1,-4.0,16.0,46.59
xwbir,500,4,1,0.001,0.1,-8.0,4.0,62.55
xwbir,500,4,1,0.001,0.1,-16.0,4.0,57.22
xwbir,500,4,1,0.001,0.0001,0.0,4.0,70.12
xwbir,500,4,1,0.001,0.0001,-2.0,4.0,69.50
xwbir,500,4,1,0.001,0.0001,-1.0,4.0,69.81
xwbir,500,4,1,0.001,0.0001,-4.0,0.0,64.85
xwbir,500,4,1,0.001,0.0001,-4.0,2.0,68.61
xwbir,500,4,1,0.001,0.0001,-4.0,1.0,66.91
xwbir,500,4,1,0.001,0.0001,-4.0,4.0,68.53
xwbir,500,4,1,0.001,0.0001,-4.0,8.0,65.13
xwbir,500,4,1,0.001,0.0001,-4.0,16.0,54.55
xwbir,500,4,1,0.001,0.0001,-8.0,4.0,66.63
xwbir,500,4,1,0.001,0.0001,-16.0,4.0,62.54
xwbir,500,4,1,0.001,0.0005,0.0,4.0,70.18
xwbir,500,4,1,0.001,0.0005,-2.0,4.0,69.55
xwbir,500,4,1,0.001,0.0005,-1.0,4.0,69.89
xwbir,500,4,1,0.001,0.0005,-4.0,0.0,64.87
xwbir,500,4,1,0.001,0.0005,-4.0,2.0,68.72
xwbir,500,4,1,0.001,0.0005,-4.0,1.0,66.96
xwbir,500,4,1,0.001,0.0005,-4.0,4.0,68.53
xwbir,500,4,1,0.001,0.0005,-4.0,8.0,65.15
xwbir,500,4,1,0.001,0.0005,-4.0,16.0,54.58
xwbir,500,4,1,0.001,0.0005,-8.0,4.0,66.66
xwbir,500,4,1,0.001,0.0005,-16.0,4.0,62.46
xwbir,500,4,3,0.001,0.001,0.0,4.0,70.93
xwbir,500,4,3,0.001,0.001,-2.0,4.0,70.60
xwbir,500,4,3,0.001,0.001,-1.0,4.0,70.74
xwbir,500,4,3,0.001,0.001,-4.0,0.0,65.61
xwbir,500,4,3,0.001,0.001,-4.0,2.0,69.37
xwbir,500,4,3,0.001,0.001,-4.0,1.0,67.53
xwbir,500,4,3,0.001,0.001,-4.0,4.0,69.66
xwbir,500,4,3,0.001,0.001,-4.0,8.0,66.79
xwbir,500,4,3,0.001,0.001,-4.0,16.0,56.31
xwbir,500,4,3,0.001,0.001,-8.0,4.0,68.08
xwbir,500,4,3,0.001,0.001,-16.0,4.0,64.42
xwbir,500,4,3,0.001,0.002,0.0,4.0,71.03
xwbir,500,4,3,0.001,0.002,-2.0,4.0,70.76
xwbir,500,4,3,0.001,0.002,-1.0,4.0,70.93
xwbir,500,4,3,0.001,0.002,-4.0,0.0,65.67
xwbir,500,4,3,0.001,0.002,-4.0,2.0,69.35
xwbir,500,4,3,0.001,0.002,-4.0,1.0,67.60
xwbir,500,4,3,0.001,0.002,-4.0,4.0,69.81
xwbir,500,4,3,0.001,0.002,-4.0,8.0,66.88
xwbir,500,4,3,0.001,0.002,-4.0,16.0,56.20
xwbir,500,4,3,0.001,0.002,-8.0,4.0,68.07
xwbir,500,4,3,0.001,0.002,-16.0,4.0,64.14
xwbir,500,4,3,0.001,0.003,0.0,4.0,71.19
xwbir,500,4,3,0.001,0.003,-2.0,4.0,70.57
xwbir,500,4,3,0.001,0.003,-1.0,4.0,70.86
xwbir,500,4,3,0.001,0.003,-4.0,0.0,65.63
xwbir,500,4,3,0.001,0.003,-4.0,2.0,69.67
xwbir,500,4,3,0.001,0.003,-4.0,1.0,67.85
xwbir,500,4,3,0.001,0.003,-4.0,4.0,69.92
xwbir,500,4,3,0.001,0.003,-4.0,8.0,66.97
xwbir,500,4,3,0.001,0.003,-4.0,16.0,56.65
xwbir,500,4,3,0.001,0.003,-8.0,4.0,67.96
xwbir,500,4,3,0.001,0.003,-16.0,4.0,64.38
xwbir,500,4,3,0.001,0.01,0.0,4.0,70.88
xwbir,500,4,3,0.001,0.01,-2.0,4.0,70.11
xwbir,500,4,3,0.001,0.01,-1.0,4.0,70.55
xwbir,500,4,3,0.001,0.01,-4.0,0.0,66.17
xwbir,500,4,3,0.001,0.01,-4.0,2.0,69.53
xwbir,500,4,3,0.001,0.01,-4.0,1.0,68.02
xwbir,500,4,3,0.001,0.01,-4.0,4.0,69.50
xwbir,500,4,3,0.001,0.01,-4.0,8.0,66.43
xwbir,500,4,3,0.001,0.01,-4.0,16.0,55.30
xwbir,500,4,3,0.001,0.01,-8.0,4.0,67.50
xwbir,500,4,3,0.001,0.01,-16.0,4.0,63.85
xwbir,500,4,3,0.001,0.00001,0.0,4.0,70.63
xwbir,500,4,3,0.001,0.00001,-2.0,4.0,70.25
xwbir,500,4,3,0.001,0.00001,-1.0,4.0,70.45
xwbir,500,4,3,0.001,0.00001,-4.0,0.0,66.03
xwbir,500,4,3,0.001,0.00001,-4.0,2.0,69.44
xwbir,500,4,3,0.001,0.00001,-4.0,1.0,67.65
xwbir,500,4,3,0.001,0.00001,-4.0,4.0,69.72
xwbir,500,4,3,0.001,0.00001,-4.0,8.0,66.96
xwbir,500,4,3,0.001,0.00001,-4.0,16.0,56.94
xwbir,500,4,3,0.001,0.00001,-8.0,4.0,67.80
xwbir,500,4,3,0.001,0.00001,-16.0,4.0,64.10
xwbir,500,4,5,0.001,0.001,0.0,4.0,71.54
xwbir,500,4,5,0.001,0.001,-2.0,4.0,70.69
xwbir,500,4,5,0.001,0.001,-1.0,4.0,71.10
xwbir,500,4,5,0.001,0.001,-4.0,0.0,66.18
xwbir,500,4,5,0.001,0.001,-4.0,2.0,70.01
xwbir,500,4,5,0.001,0.001,-4.0,1.0,68.05
xwbir,500,4,5,0.001,0.001,-4.0,4.0,70.29
xwbir,500,4,5,0.001,0.001,-4.0,8.0,68.13
xwbir,500,4,5,0.001,0.001,-4.0,16.0,58.67
xwbir,500,4,5,0.001,0.001,-8.0,4.0,68.76
xwbir,500,4,5,0.001,0.001,-16.0,4.0,65.10
xwbir,500,4,5,0.001,0.002,0.0,4.0,71.40
xwbir,500,4,5,0.001,0.002,-2.0,4.0,70.68
xwbir,500,4,5,0.001,0.002,-1.0,4.0,71.03
xwbir,500,4,5,0.001,0.002,-4.0,0.0,66.20
xwbir,500,4,5,0.001,0.002,-4.0,2.0,69.95
xwbir,500,4,5,0.001,0.002,-4.0,1.0,68.08
xwbir,500,4,5,0.001,0.002,-4.0,4.0,70.04
xwbir,500,4,5,0.001,0.002,-4.0,8.0,68.13
xwbir,500,4,5,0.001,0.002,-4.0,16.0,58.27
xwbir,500,4,5,0.001,0.002,-8.0,4.0,68.41
xwbir,500,4,5,0.001,0.002,-16.0,4.0,64.96
xwbir,500,4,5,0.001,0.003,0.0,4.0,71.34
xwbir,500,4,5,0.001,0.003,-2.0,4.0,70.59
xwbir,500,4,5,0.001,0.003,-1.0,4.0,71.00
xwbir,500,4,5,0.001,0.003,-4.0,0.0,66.32
xwbir,500,4,5,0.001,0.003,-4.0,2.0,69.92
xwbir,500,4,5,0.001,0.003,-4.0,1.0,68.02
xwbir,500,4,5,0.001,0.003,-4.0,4.0,70.23
xwbir,500,4,5,0.001,0.003,-4.0,8.0,67.99
xwbir,500,4,5,0.001,0.003,-4.0,16.0,58.37
xwbir,500,4,5,0.001,0.003,-8.0,4.0,68.67
xwbir,500,4,5,0.001,0.003,-16.0,4.0,64.93
xwbir,500,4,7,0.001,0.001,0.0,4.0,72.36
xwbir,500,4,7,0.001,0.001,-2.0,4.0,71.73
xwbir,500,4,7,0.001,0.001,-1.0,4.0,72.07
xwbir,500,4,7,0.001,0.001,-4.0,0.0,67.14
xwbir,500,4,7,0.001,0.001,-4.0,2.0,70.76
xwbir,500,4,7,0.001,0.001,-4.0,1.0,68.61
xwbir,500,4,7,0.001,0.001,-4.0,4.0,71.22
xwbir,500,4,7,0.001,0.001,-4.0,8.0,68.27
xwbir,500,4,7,0.001,0.001,-4.0,16.0,57.98
xwbir,500,4,7,0.001,0.001,-8.0,4.0,69.27
xwbir,500,4,7,0.001,0.001,-16.0,4.0,66.00
xwbir,500,4,7,0.001,0.002,0.0,4.0,72.16
xwbir,500,4,7,0.001,0.002,-2.0,4.0,71.53
xwbir,500,4,7,0.001,0.002,-1.0,4.0,71.85
xwbir,500,4,7,0.001,0.002,-4.0,0.0,67.20
xwbir,500,4,7,0.001,0.002,-4.0,2.0,70.65
xwbir,500,4,7,0.001,0.002,-4.0,1.0,68.58
xwbir,500,4,7,0.001,0.002,-4.0,4.0,71.10
xwbir,500,4,7,0.001,0.002,-4.0,8.0,68.22
xwbir,500,4,7,0.001,0.002,-4.0,16.0,57.98
xwbir,500,4,7,0.001,0.002,-8.0,4.0,69.24
xwbir,500,4,7,0.001,0.002,-16.0,4.0,65.72
xwbir,500,4,7,0.001,0.003,0.0,4.0,72.32
xwbir,500,4,7,0.001,0.003,-2.0,4.0,71.88
xwbir,500,4,7,0.001,0.003,-1.0,4.0,72.04
xwbir,500,4,7,0.001,0.003,-4.0,0.0,67.19
xwbir,500,4,7,0.001,0.003,-4.0,2.0,70.85
xwbir,500,4,7,0.001,0.003,-4.0,1.0,68.86
xwbir,500,4,7,0.001,0.003,-4.0,4.0,71.25
xwbir,500,4,7,0.001,0.003,-4.0,8.0,68.58
xwbir,500,4,7,0.001,0.003,-4.0,16.0,58.33
xwbir,500,4,7,0.001,0.003,-8.0,4.0,69.64
xwbir,500,4,7,0.001,0.003,-16.0,4.0,66.17
xwbir,500,4,7,0.001,0.01,0.0,4.0,72.25
xwbir,500,4,7,0.001,0.01,-2.0,4.0,71.78
xwbir,500,4,7,0.001,0.01,-1.0,4.0,71.98
xwbir,500,4,7,0.001,0.01,-4.0,0.0,67.50
xwbir,500,4,7,0.001,0.01,-4.0,2.0,70.51
xwbir,500,4,7,0.001,0.01,-4.0,1.0,69.06
xwbir,500,4,7,0.001,0.01,-4.0,4.0,71.16
xwbir,500,4,7,0.001,0.01,-4.0,8.0,68.25
xwbir,500,4,7,0.001,0.01,-4.0,16.0,58.16
xwbir,500,4,7,0.001,0.01,-8.0,4.0,69.33
xwbir,500,4,7,0.001,0.01,-16.0,4.0,65.69
xwbir,500,4,7,0.001,0.00001,0.0,4.0,72.21
xwbir,500,4,7,0.001,0.00001,-2.0,4.0,71.78
xwbir,500,4,7,0.001,0.00001,-1.0,4.0,72.18
xwbir,500,4,7,0.001,0.00001,-4.0,0.0,66.72
xwbir,500,4,7,0.001,0.00001,-4.0,2.0,70.49
xwbir,500,4,7,0.001,0.00001,-4.0,1.0,68.52
xwbir,500,4,7,0.001,0.00001,-4.0,4.0,71.25
xwbir,500,4,7,0.001,0.00001,-4.0,8.0,68.38
xwbir,500,4,7,0.001,0.00001,-4.0,16.0,58.12
xwbir,500,4,7,0.001,0.00001,-8.0,4.0,69.67
xwbir,500,4,7,0.001,0.00001,-16.0,4.0,66.21
xwbir,500,4,9,0.001,0.001,0.0,4.0,72.02
xwbir,500,4,9,0.001,0.001,-2.0,4.0,71.62
xwbir,500,4,9,0.001,0.001,-1.0,4.0,71.98
xwbir,500,4,9,0.001,0.001,-4.0,0.0,66.45
xwbir,500,4,9,0.001,0.001,-4.0,2.0,70.29
xwbir,500,4,9,0.001,0.001,-4.0,1.0,68.38
xwbir,500,4,9,0.001,0.001,-4.0,4.0,70.96
xwbir,500,4,9,0.001,0.001,-4.0,8.0,68.21
xwbir,500,4,9,0.001,0.001,-4.0,16.0,57.58
xwbir,500,4,9,0.001,0.001,-8.0,4.0,69.15
xwbir,500,4,9,0.001,0.001,-16.0,4.0,65.58
xwbir,500,4,9,0.001,0.002,0.0,4.0,71.88
xwbir,500,4,9,0.001,0.002,-2.0,4.0,71.54
xwbir,500,4,9,0.001,0.002,-1.0,4.0,71.84
xwbir,500,4,9,0.001,0.002,-4.0,0.0,66.58
xwbir,500,4,9,0.001,0.002,-4.0,2.0,70.31
xwbir,500,4,9,0.001,0.002,-4.0,1.0,68.41
xwbir,500,4,9,0.001,0.002,-4.0,4.0,70.91
xwbir,500,4,9,0.001,0.002,-4.0,8.0,68.19
xwbir,500,4,9,0.001,0.002,-4.0,16.0,57.31
xwbir,500,4,9,0.001,0.002,-8.0,4.0,68.96
xwbir,500,4,9,0.001,0.002,-16.0,4.0,65.49
xwbir,500,4,9,0.001,0.003,0.0,4.0,71.91
xwbir,500,4,9,0.001,0.003,-2.0,4.0,71.59
xwbir,500,4,9,0.001,0.003,-1.0,4.0,71.87
xwbir,500,4,9,0.001,0.003,-4.0,0.0,66.66
xwbir,500,4,9,0.001,0.003,-4.0,2.0,70.46
xwbir,500,4,9,0.001,0.003,-4.0,1.0,68.44
xwbir,500,4,9,0.001,0.003,-4.0,4.0,70.96
xwbir,500,4,9,0.001,0.003,-4.0,8.0,68.10
xwbir,500,4,9,0.001,0.003,-4.0,16.0,57.12
xwbir,500,4,9,0.001,0.003,-8.0,4.0,69.07
xwbir,500,4,9,0.001,0.003,-16.0,4.0,65.46
xwbir,500,4,9,0.001,0.01,0.0,4.0,72.56
xwbir,500,4,9,0.001,0.01,-2.0,4.0,72.38
xwbir,500,4,9,0.001,0.01,-1.0,4.0,72.61
xwbir,500,4,9,0.001,0.01,-4.0,0.0,67.82
xwbir,500,4,9,0.001,0.01,-4.0,2.0,71.29
xwbir,500,4,9,0.001,0.01,-4.0,1.0,69.23
xwbir,500,4,9,0.001,0.01,-4.0,4.0,71.83
xwbir,500,4,9,0.001,0.01,-4.0,8.0,70.10
xwbir,500,4,9,0.001,0.01,-4.0,16.0,62.59
xwbir,500,4,9,0.001,0.01,-8.0,4.0,70.51
xwbir,500,4,9,0.001,0.01,-16.0,4.0,67.46
xwbir,500,4,9,0.001,0.00001,0.0,4.0,72.04
xwbir,500,4,9,0.001,0.00001,-2.0,4.0,71.62
xwbir,500,4,9,0.001,0.00001,-1.0,4.0,71.93
xwbir,500,4,9,0.001,0.00001,-4.0,0.0,66.46
xwbir,500,4,9,0.001,0.00001,-4.0,2.0,70.15
xwbir,500,4,9,0.001,0.00001,-4.0,1.0,68.39
xwbir,500,4,9,0.001,0.00001,-4.0,4.0,71.06
xwbir,500,4,9,0.001,0.00001,-4.0,8.0,68.24
xwbir,500,4,9,0.001,0.00001,-4.0,16.0,57.64
xwbir,500,4,9,0.001,0.00001,-8.0,4.0,69.37
xwbir,500,4,9,0.001,0.00001,-16.0,4.0,65.49
xwbir,500,4,9,0.001,0.1,0.0,4.0,69.20
xwbir,500,4,9,0.001,0.1,-2.0,4.0,68.47
xwbir,500,4,9,0.001,0.1,-1.0,4.0,68.78
xwbir,500,4,9,0.001,0.1,-4.0,0.0,64.41
xwbir,500,4,9,0.001,0.1,-4.0,2.0,67.68
xwbir,500,4,9,0.001,0.1,-4.0,1.0,65.66
xwbir,500,4,9,0.001,0.1,-4.0,4.0,67.48
xwbir,500,4,9,0.001,0.1,-4.0,8.0,63.43
xwbir,500,4,9,0.001,0.1,-4.0,16.0,48.81
xwbir,500,4,9,0.001,0.1,-8.0,4.0,65.35
xwbir,500,4,9,0.001,0.1,-16.0,4.0,60.78
xwbir,500,4,9,0.001,0.0001,0.0,4.0,72.04
xwbir,500,4,9,0.001,0.0001,-2.0,4.0,71.64
xwbir,500,4,9,0.001,0.0001,-1.0,4.0,71.93
xwbir,500,4,9,0.001,0.0001,-4.0,0.0,66.46
xwbir,500,4,9,0.001,0.0001,-4.0,2.0,70.11
xwbir,500,4,9,0.001,0.0001,-4.0,1.0,68.41
xwbir,500,4,9,0.001,0.0001,-4.0,4.0,71.06
xwbir,500,4,9,0.001,0.0001,-4.0,8.0,68.22
xwbir,500,4,9,0.001,0.0001,-4.0,16.0,57.63
xwbir,500,4,9,0.001,0.0001,-8.0,4.0,69.40
xwbir,500,4,9,0.001,0.0001,-16.0,4.0,65.49
xwbir,500,4,9,0.001,0.0005,0.0,4.0,72.05
xwbir,500,4,9,0.001,0.0005,-2.0,4.0,71.65
xwbir,500,4,9,0.001,0.0005,-1.0,4.0,71.99
xwbir,500,4,9,0.001,0.0005,-4.0,0.0,66.38
xwbir,500,4,9,0.001,0.0005,-4.0,2.0,70.29
xwbir,500,4,9,0.001,0.0005,-4.0,1.0,68.45
xwbir,500,4,9,0.001,0.0005,-4.0,4.0,70.97
xwbir,500,4,9,0.001,0.0005,-4.0,8.0,68.28
xwbir,500,4,9,0.001,0.0005,-4.0,16.0,57.52
xwbir,500,4,9,0.001,0.0005,-8.0,4.0,69.23
xwbir,500,4,9,0.001,0.0005,-16.0,4.0,65.56
xwbir,500,4,9,0.001,0.005,0.0,4.0,72.11
xwbir,500,4,9,0.001,0.005,-2.0,4.0,71.67
xwbir,500,4,9,0.001,0.005,-1.0,4.0,71.94
xwbir,500,4,9,0.001,0.005,-4.0,0.0,66.68
xwbir,500,4,9,0.001,0.005,-4.0,2.0,70.57
xwbir,500,4,9,0.001,0.005,-4.0,1.0,68.56
xwbir,500,4,9,0.001,0.005,-4.0,4.0,71.02
xwbir,500,4,9,0.001,0.005,-4.0,8.0,68.59
xwbir,500,4,9,0.001,0.005,-4.0,16.0,57.69
xwbir,500,4,9,0.001,0.005,-8.0,4.0,69.49
xwbir,500,4,9,0.001,0.005,-16.0,4.0,65.94
xwbir,500,4,9,0.001,0.05,0.0,4.0,70.66
xwbir,500,4,9,0.001,0.05,-2.0,4.0,70.00
xwbir,500,4,9,0.001,0.05,-1.0,4.0,70.29
xwbir,500,4,9,0.001,0.05,-4.0,0.0,65.83
xwbir,500,4,9,0.001,0.05,-4.0,2.0,69.58
xwbir,500,4,9,0.001,0.05,-4.0,1.0,67.62
xwbir,500,4,9,0.001,0.05,-4.0,4.0,69.44
xwbir,500,4,9,0.001,0.05,-4.0,8.0,66.12
xwbir,500,4,9,0.001,0.05,-4.0,16.0,52.72
xwbir,500,4,9,0.001,0.05,-8.0,4.0,67.02
xwbir,500,4,9,0.001,0.05,-16.0,4.0,63.03
xwbil,500,4,1,0.001,0.001,0.0,4.0,69.12
xwbil,500,4,1,0.001,0.001,-2.0,4.0,68.53
xwbil,500,4,1,0.001,0.001,-1.0,4.0,68.84
xwbil,500,4,1,0.001,0.001,-4.0,0.0,64.21
xwbil,500,4,1,0.001,0.001,-4.0,2.0,67.51
xwbil,500,4,1,0.001,0.001,-4.0,1.0,66.09
xwbil,500,4,1,0.001,0.001,-4.0,4.0,67.71
xwbil,500,4,1,0.001,0.001,-4.0,8.0,64.48
xwbil,500,4,1,0.001,0.001,-4.0,16.0,53.53
xwbil,500,4,1,0.001,0.001,-8.0,4.0,66.09
xwbil,500,4,1,0.001,0.001,-16.0,4.0,61.63
xwbil,500,4,1,0.001,0.002,0.0,4.0,69.09
xwbil,500,4,1,0.001,0.002,-2.0,4.0,68.45
xwbil,500,4,1,0.001,0.002,-1.0,4.0,68.84
xwbil,500,4,1,0.001,0.002,-4.0,0.0,64.27
xwbil,500,4,1,0.001,0.002,-4.0,2.0,67.46
xwbil,500,4,1,0.001,0.002,-4.0,1.0,66.11
xwbil,500,4,1,0.001,0.002,-4.0,4.0,67.70
xwbil,500,4,1,0.001,0.002,-4.0,8.0,64.33
xwbil,500,4,1,0.001,0.002,-4.0,16.0,53.41
xwbil,500,4,1,0.001,0.002,-8.0,4.0,66.12
xwbil,500,4,1,0.001,0.002,-16.0,4.0,61.47
xwbil,500,4,1,0.001,0.003,0.0,4.0,69.10
xwbil,500,4,1,0.001,0.003,-2.0,4.0,68.47
xwbil,500,4,1,0.001,0.003,-1.0,4.0,68.89
xwbil,500,4,1,0.001,0.003,-4.0,0.0,64.28
xwbil,500,4,1,0.001,0.003,-4.0,2.0,67.48
xwbil,500,4,1,0.001,0.003,-4.0,1.0,66.12
xwbil,500,4,1,0.001,0.003,-4.0,4.0,67.70
xwbil,500,4,1,0.001,0.003,-4.0,8.0,64.33
xwbil,500,4,1,0.001,0.003,-4.0,16.0,53.24
xwbil,500,4,1,0.001,0.003,-8.0,4.0,66.14
xwbil,500,4,1,0.001,0.003,-16.0,4.0,61.41
xwbil,500,4,1,0.001,0.01,0.0,4.0,68.78
xwbil,500,4,1,0.001,0.01,-2.0,4.0,68.24
xwbil,500,4,1,0.001,0.01,-1.0,4.0,68.58
xwbil,500,4,1,0.001,0.01,-4.0,0.0,64.58
xwbil,500,4,1,0.001,0.01,-4.0,2.0,67.40
xwbil,500,4,1,0.001,0.01,-4.0,1.0,65.94
xwbil,500,4,1,0.001,0.01,-4.0,4.0,67.42
xwbil,500,4,1,0.001,0.01,-4.0,8.0,63.62
xwbil,500,4,1,0.001,0.01,-4.0,16.0,52.46
xwbil,500,4,1,0.001,0.01,-8.0,4.0,65.53
xwbil,500,4,1,0.001,0.01,-16.0,4.0,60.81
xwbil,500,4,1,0.001,0.00001,0.0,4.0,69.15
xwbil,500,4,1,0.001,0.00001,-2.0,4.0,68.55
xwbil,500,4,1,0.001,0.00001,-1.0,4.0,68.90
xwbil,500,4,1,0.001,0.00001,-4.0,0.0,64.08
xwbil,500,4,1,0.001,0.00001,-4.0,2.0,67.54
xwbil,500,4,1,0.001,0.00001,-4.0,1.0,66.24
xwbil,500,4,1,0.001,0.00001,-4.0,4.0,67.77
xwbil,500,4,1,0.001,0.00001,-4.0,8.0,64.65
xwbil,500,4,1,0.001,0.00001,-4.0,16.0,53.53
xwbil,500,4,1,0.001,0.00001,-8.0,4.0,66.06
xwbil,500,4,1,0.001,0.00001,-16.0,4.0,61.73
xwbil,500,4,1,0.001,0.1,0.0,4.0,67.28
xwbil,500,4,1,0.001,0.1,-2.0,4.0,66.11
xwbil,500,4,1,0.001,0.1,-1.0,4.0,66.86
xwbil,500,4,1,0.001,0.1,-4.0,0.0,62.95
xwbil,500,4,1,0.001,0.1,-4.0,2.0,66.15
xwbil,500,4,1,0.001,0.1,-4.0,1.0,64.59
xwbil,500,4,1,0.001,0.1,-4.0,4.0,65.07
xwbil,500,4,1,0.001,0.1,-4.0,8.0,59.49
xwbil,500,4,1,0.001,0.1,-4.0,16.0,44.94
xwbil,500,4,1,0.001,0.1,-8.0,4.0,62.38
xwbil,500,4,1,0.001,0.1,-16.0,4.0,56.09
xwbil,500,4,1,0.001,0.0001,0.0,4.0,69.13
xwbil,500,4,1,0.001,0.0001,-2.0,4.0,68.52
xwbil,500,4,1,0.001,0.0001,-1.0,4.0,68.90
xwbil,500,4,1,0.001,0.0001,-4.0,0.0,64.10
xwbil,500,4,1,0.001,0.0001,-4.0,2.0,67.51
xwbil,500,4,1,0.001,0.0001,-4.0,1.0,66.28
xwbil,500,4,1,0.001,0.0001,-4.0,4.0,67.77
xwbil,500,4,1,0.001,0.0001,-4.0,8.0,64.61
xwbil,500,4,1,0.001,0.0001,-4.0,16.0,53.53
xwbil,500,4,1,0.001,0.0001,-8.0,4.0,66.06
xwbil,500,4,1,0.001,0.0001,-16.0,4.0,61.70
xwbil,500,4,1,0.001,0.0005,0.0,4.0,69.10
xwbil,500,4,1,0.001,0.0005,-2.0,4.0,68.50
xwbil,500,4,1,0.001,0.0005,-1.0,4.0,68.87
xwbil,500,4,1,0.001,0.0005,-4.0,0.0,64.17
xwbil,500,4,1,0.001,0.0005,-4.0,2.0,67.57
xwbil,500,4,1,0.001,0.0005,-4.0,1.0,66.09
xwbil,500,4,1,0.001,0.0005,-4.0,4.0,67.74
xwbil,500,4,1,0.001,0.0005,-4.0,8.0,64.51
xwbil,500,4,1,0.001,0.0005,-4.0,16.0,53.61
xwbil,500,4,1,0.001,0.0005,-8.0,4.0,66.21
xwbil,500,4,1,0.001,0.0005,-16.0,4.0,61.69
xwbil,500,4,1,0.001,0.005,0.0,4.0,69.04
xwbil,500,4,1,0.001,0.005,-2.0,4.0,68.30
xwbil,500,4,3,0.001,0.001,0.0,4.0,71.10
xwbil,500,4,3,0.001,0.001,-2.0,4.0,70.69
xwbil,500,4,3,0.001,0.001,-1.0,4.0,70.94
xwbil,500,4,3,0.001,0.001,-4.0,0.0,66.12
xwbil,500,4,3,0.001,0.001,-4.0,2.0,69.91
xwbil,500,4,3,0.001,0.001,-4.0,1.0,67.84
xwbil,500,4,3,0.001,0.001,-4.0,4.0,70.03
xwbil,500,4,3,0.001,0.001,-4.0,8.0,66.72
xwbil,500,4,3,0.001,0.001,-4.0,16.0,56.20
xwbil,500,4,3,0.001,0.001,-8.0,4.0,68.41
xwbil,500,4,3,0.001,0.001,-16.0,4.0,64.28
xwbil,500,4,3,0.001,0.002,0.0,4.0,70.99
xwbil,500,4,3,0.001,0.002,-2.0,4.0,70.60
xwbil,500,4,3,0.001,0.002,-1.0,4.0,70.80
xwbil,500,4,3,0.001,0.002,-4.0,0.0,66.51
xwbil,500,4,3,0.001,0.002,-4.0,2.0,69.33
xwbil,500,4,3,0.001,0.002,-4.0,1.0,68.13
xwbil,500,4,3,0.001,0.002,-4.0,4.0,69.94
